40,ULTG SURALAYA,GITET 500KV SURALAYA (HYBRID),7A3 DIAMETER#3 500kV,,DIAMETER 500kV,500 kV,HAR OFF GITET SRLYA 7A3 DIA#3 500kV,M.UPT,ULTG,APR, 7,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 7,8:55:00,APR, 7,14:17:00,322,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,ULTG RANGKAS,GI 150KV RANGKASBITUNG BARU,PHT 150kV BUNAR BARU#1,,PENGHANTAR 150kV,150 kV,HAROFF GI RKBRU PHT BUNAR#1 150kV,M.UPT,ULTG,APR, 7,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 7,8:18:00,APR, 7,16:13:00,475,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,ULTG SURALAYA,GITET 500KV SURALAYA (HYBRID),7AB3 DIAMETER#3 500kV,,DIAMETER 500kV,500 kV,HAR OFF GITET SRLYA 7AB3 DIA#3 500kV,M.UPT,ULTG,APR, 8,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 8,9:01:00,APR, 8,14:17:00,316,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,ULTG RANGKAS,GIS 150KV PLTU LABUAN,PHT 150KV SST#1 150/6kV,,PENGHANTAR 150kV,150 kV,HAR OFF GIS TULBN SST#1 150kV,M.UPT,ULTG,APR, 9,8:00:00,16:00:00,,JADWAL ULANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,ULTG CILEGON,GITET 500KV CILEGON BARU,PHT 500kV CIBINONG,,PENGHANTAR 500kV,500 kV,HAR OFF GITET CLGRU PHT 500kV CIBINONG,M.UPT,ULTG,APR, 13,8:00:00,16:00:00,,JADWAL ULANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,ULTG CILEGON,GI 150KV CHANDRA ASRI,BUSBAR #1 150 kV,,BUSBAR 150kV,150 kV,HAR OFF GI CNAS BUSBAR A 150kV,M.UPT,ULTG,APR, 14,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 14,10:26:00,APR, 14,17:03:00,397,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,ULTG CILEGON,GI 150KV CHANDRA ASRI,KOPEL BUS 150kV,,KOPEL 150kV,150 kV,HAR OFF GI CNAS KOPEL BUS 150kV,M.UPT,ULTG,APR, 14,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 14,10:26:00,APR, 14,17:03:00,397,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,ULTG SURALAYA,GI 150KV SURALAYA,5A4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI SLAYA 5A4 DIA#4 150kV,M.UPT,ULTG,APR, 14,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 14,8:53:00,APR, 14,14:24:00,331,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,ULTG SURALAYA,GI 150KV SURALAYA,5AB4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI SLAYA 5AB4 DIA#4 150kV,M.UPT,ULTG,APR, 15,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 15,9:11:00,APR, 15,14:17:00,306,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,ULTG CILEGON,GI 150KV CHANDRA ASRI,BUSBAR #2 150kV,,BUSBAR 150kV,150 kV,HAR OFF GI CNAS BUSBAR B 150kV,M.UPT,ULTG,APR, 15,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 15,9:36:00,APR, 15,17:41:00,485,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,ULTG SURALAYA,GI 150KV SURALAYA,5B4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI SLAYA 5B4 DIA#4 150kV,M.UPT,ULTG,APR, 16,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 16,8:55:00,APR, 16,14:53:00,358,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,ULTG RANGKAS,GI 150KV LBI,PHT 150kV KOPO#1,,PENGHANTAR 150kV,150 kV,FYI Bay Kopo GI 150KV LBI BAY KOPO,M.UPT,ULTG,APR, 16,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 16,8:29:00,APR, 16,16:13:00,464,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,ULTG CILEGON,GI 150KV ASAHIMAS,PHT 150kV CILEGON BARU#2,,PENGHANTAR 150kV,150 kV,HAR OFF GI ASAHI PHT 150kV CLGN BARU#3,M.UPT,ULTG,APR, 18,8:00:00,16:00:00,,JADWAL ULANG,,,sudah dikerjakan februari 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,ULTG SURALAYA,GISTET 500KV LBE,PHT 500kV JAWA 7 #2,,PENGHANTAR 500kV,500 kV,HAROFF GSTET LBE PHT 500kV JAWA7#2,M.UPT,ULTG,APR, 20,8:00:00,16:00:00,,JADWAL ULANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,ULTG RANGKAS,GI 150KV LBI,PHT 150kV MODERN #1,,PENGHANTAR 150kV,150 kV,FYI Bay Modern GI 150KV LBI,M.UPT,ULTG,APR, 20,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 20,9:25:00,APR, 20,16:21:00,416,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,ULTG SURALAYA,GISTET 500KV LBE,7A2 DIAMETER#2 500kV,,DIAMETER 500kV,500 kV,HAROFF GSTET 500KV LBE 7A2 D#1 (J),M.UPT,ULTG,APR, 21,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 21,8:22:00,APR, 21,16:58:00,516,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,ULTG RANGKAS,GI 150KV LBI,BUSBAR #1 150 kV,,BUSBAR 150kV,150 kV,FYI Bay Busbar A GI 150KV LBI Busbar A,M.UPT,ULTG,APR, 21,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 21,8:17:00,APR, 21,14:33:00,376,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,ULTG RANGKAS,GI 150KV LBI,KOPEL BUS 150kV,,KOPEL 150kV,150 kV,FYI Bay Kopel GI 150KV LBI BAY KOPEL 150KV,M.UPT,ULTG,APR, 21,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 21,8:17:00,APR, 21,14:33:00,376,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,ULTG SURALAYA,GISTET 500KV LBE,7AB2 DIAMETER#2 500kV,,DIAMETER 500kV,500 kV,HAROFF GSTET 500KV LBE 7AB2 D#2 (J),M.UPT,ULTG,APR, 22,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 22,7:55:00,APR, 22,15:37:00,462,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,ULTG RANGKAS,GI 150KV LBI,BUSBAR #2 150kV,,BUSBAR 150kV,150 kV,FYI Bay Busbar B GI 150KV LBI Busbar B,M.UPT,ULTG,APR, 22,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 22,8:47:00,APR, 22,12:40:00,233,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,ULTG SURALAYA,GISTET 500KV LBE,7B2 DIAMETER#2 500kV,,DIAMETER 500kV,500 kV,HAROFF GSTET 500KV LBE 7B2 D#1(J),M.UPT,ULTG,APR, 23,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 23,7:57:00,APR, 23,13:39:00,342,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ULTG RANGKAS,GI 150KV LBI,PHT 150KV KTT LBI,,PENGHANTAR 150kV,150 kV,FYI Bay Konsumer (KTT) GI 150KV LBI,M.UPT,ULTG,APR, 23,8:00:00,16:00:00,,JADWAL ULANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,ULTG CILEGON,GITET 500KV JAWA 9&10,BUSBAR#A 500kV,,BUSBAR 500kV,500 kV,HAR OFF BUSBAR A 500kV GITET 500KV JAWA 9&10,M.UPT,ULTG,APR, 25,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 25,8:24:00,APR, 25,16:52:00,508,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,ULTG SURALAYA,GITET 500KV JAWA 9&10,BUSBAR#B 500kV,,BUSBAR 500kV,500 kV,HAR OFF BUSBAR B 500kV GITET 500KV JAWA 9&10,M.UPT,ULTG,APR, 26,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 26,8:12:00,APR, 26,14:37:00,385,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,ULTG SURALAYA,GI 150KV PRIMAETHYCOLINDO,PHT 150kV SALIRA INDAH,,PENGHANTAR 150kV,150 kV,HAR OFF GI PENDO PHT 150kV SALIRA,M.UPT,ULTG,APR, 27,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 27,8:58:00,APR, 27,18:10:00,552,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5A4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF BAY 5A4 DIA#4,M.UPT,ULTG,APR, 27,8:00:00,16:00:00,,JADWAL ULANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,ULTG SURALAYA,GIS 150KV SALIRA INDAH,PHT 150kV PRIMAETHYCOLINDO,,PENGHANTAR 150kV,150 kV,HAR OFF GIS SLRIN PHT 150kV PETDO,M.UPT,ULTG,APR, 28,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 28,8:45:00,APR, 28,17:12:00,507,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5AB4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF BAY 5AB4 DIA#4,M.UPT,ULTG,APR, 28,8:00:00,16:00:00,,JADWAL ULANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,ULTG SURALAYA,GITET 500KV JAWA 9&10,7B1 DIAMETER#1 500kV,,DIAMETER 500kV,500 kV,HAR OFF 7B1 DIAMETER #1 500kV GITET 500KV JAWA 9&10,M.UPT,ULTG,APR, 29,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 29,8:08:00,APR, 29,14:35:00,387,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,ULTG SURALAYA,GIS 150KV SALIRA INDAH,TRF K#2 150/20kV,,PENGHANTAR 150kV,150 kV,HAR OFF GIS SLRIN TRF K#2 150/20kV,M.UPT,ULTG,APR, 29,8:00:00,16:00:00,,JADWAL ULANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5B4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF BAY 5B4 DIA#4,M.UPT,ULTG,APR, 29,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 29,9:31:00,APR, 29,13:42:00,251,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,ULTG SURALAYA,GIS 150KV MCCI,TRF K#1 150/20kV,,PENGHANTAR 150kV,150 kV,HAR OFF GIS MCCI TRF K#1 150/3kV,M.UPT,ULTG,APR, 30,8:00:00,16:00:00,,JADWAL ULANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5A1 DIAMETER#1 150kV,,DIAMETER 150kV,150 kV,HAR OFF BAY 5A1 DIA#1,M.UPT,ULTG,APR, 30,8:00:00,16:00:00,,TERLAKSANA,,,,APR, 30,10:19:00,APR, 30,13:34:00,195,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,ULTG SURALAYA,GISTET 500KV LBE,BUSBAR A 500kV,,BUSBAR 500kV,500 kV,HAR OFF GSTET LBE BUSBR A,M.UPT,ULTG,MAY, 1,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,ULTG CILEGON,GITET 500KV CILEGON BARU,PHT 500kV CIBINONG,,PENGHANTAR 500kV,500 kV,HAR OFF GITET CLGRU PHT 500kV CIBINONG,M.UPT,ULTG,MAY, 2,8:00:00,16:00:00,,TERLAKSANA,,,berbarengan dengan Pemasangan Spacer Pengapit (R-Bogor),MAY, 2,8:54:00,MAY, 2,18:03:00,549,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,ULTG CILEGON,GI 150KV ASAHIMAS,BAY TRF K#3 150/20kV,,PENGHANTAR 150kV,150 kV,HAR OFF GI ASAHI TRF K#3 150/21kV,M.UPT,ULTG,MAY, 4,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),ktt tidak siap padam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,ULTG SURALAYA,GI 150KV PENI,BAY TRF K#1 150/11.5kV,,PENGHANTAR 150kV,150 kV,HAR OFF GI PENI TRF K#1 150/11.5kV,M.UPT,ULTG,MAY, 4,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),ktt tidak siap padam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5A4 DIAMETER#4 150kV,,DIAMETER 150kV,150 kV,HAR OFF GIS TULBN 5A4 DIA#4 150kV,M.UPT,ULTG,MAY, 5,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,ULTG SURALAYA,GI 150KV PENI,BAY TRF K#2 150/11.5kV,,PENGHANTAR 150kV,150 kV,HAR OFF GI PENI TRF K#2 150/11.5kV,M.UPT,ULTG,MAY, 6,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Agustus (info KTT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,ULTG CILEGON,GITET 500KV CILEGON BARU,IBT#4 500/150kV (HV),,IBT 500/150kV,500 kV,FYI IBT 4 GITET CILEGON BARU (LV),M.UPT,ULTG,MAY, 9,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Menunggu IBT #2 normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,ULTG SURALAYA,GIS 150KV SALIRA INDAH,TRF#3 150/22 kV,,TRAFO 150/20kV,150 kV,HAR OFF GI SALIRA BAY TRF #3,M.UPT,ULTG,MAY, 10,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 10,8:16:00,MAY, 10,18:13:00,597,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,ULTG SURALAYA,GI 150KV SURALAYA,5A7 DIAMETER#7 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI SLAYA 5A7 DIA#7 150kV,M.UPT,ULTG,MAY, 11,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 11,9:00:00,MAY, 11,16:17:00,437,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,ULTG SURALAYA,GI 150KV SURALAYA,5B7 DIAMETER#7 150kV,,DIAMETER 150kV,150 kV,HAR OFF GI SLAYA 5B7 DIA#7 150kV,M.UPT,ULTG,MAY, 12,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 12,9:08:00,MAY, 12,16:17:00,429,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5AB2 DIAMETER#2 150kV,,DIAMETER 150kV,150 kV,HAR OFF GIS TULBN 5AB2 DIA#2 150kV,M.UPT,ULTG,MAY, 12,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Juni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,ULTG RANGKAS,GIS 150KV PLTU LABUAN,5B2 DIAMETER#2 150kV,,DIAMETER 150kV,150 kV,HAR OFF GIS TULBN 5B2 DIA#2 150kV,M.UPT,ULTG,MAY, 13,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 13,9:36:00,MAY, 13,14:05:00,269,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,ULTG SURALAYA,GI 150KV SURALAYA,PHT 150KV SST#1 150kV,,PEMBANGKIT 150kV,150 kV,Har Off Bay SST#1 GI Slaya,M.UPT,ULTG,MAY, 18,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 18,9:10:00,MAY, 18,15:40:00,390,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,ULTG SURALAYA,GI 150KV MITSUI,TRF K#1 150/11.5kV,,TRAFO 150/20kV,150 kV,HAR OFF GI MTSUI TRF K#1 150/11.5kV,M.UPT,ULTG,MAY, 18,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Agustus (info KTT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,ULTG RANGKAS,GI 150KV SAKETI,TRF#2 150/22kV,,TRAFO 150/20kV,150 kV,HAR OFF BAY TRF #2 GI SAKETI,M.UPT,ULTG,MAY, 18,8:00:00,16:00:00,,TERLAKSANA,,,,MAY, 18,8:41:00,MAY, 18,16:59:00,498,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,ULTG RANGKAS,GI 150KV MALINGPING,PHT 150kV SAKETI#2,,PENGHANTAR 150kV,150 kV,Har Off Bay Saketi #2 GI Malingping,M.UPT,ULTG,MAY, 18,8:00:00,16:00:00,,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Juli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
