8,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7B3 DIAMETER#3 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 5,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 5,8:32:00, FEB, 5,12:07:00,215,ADA,ADA,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7B4 DIAMETER#4 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 5,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 5,12:13:00, FEB, 5,15:31:00,198,ADA,ADA,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ULTG CITRA RAYA,GI 150KV CURUG,BUSBAR #1 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 8,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 15,8:54:00, FEB, 15,15:03:00,369,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ULTG CITRA RAYA,GI 150KV CURUG,KOPEL BUS 150kV,OKE,KOPEL 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 8,8:00:00,16:00:00,480,TERLAKSANA,,,"Tambahan pekerjaan:
Inspeksi SLO", FEB, 15,8:54:00, FEB, 15,15:03:00,369,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7A3 DIAMETER#3 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 10,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 10,8:35:00, FEB, 10,11:54:00,199,ADA,ADA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7AB3 DIAMETER#3 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 10,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 10,12:07:00, FEB, 10,16:15:00,248,ADA,ADA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,STG 2.1 (5A1),OKE,PEMBANGKIT 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 11,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 11,10:08:00, FEB, 11,14:43:00,275,ADA,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,ULTG CITRA RAYA,GI 150KV JATAKE,KOPEL BUS 150kV,OKE,KOPEL 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 11,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 11,9:10:00, FEB, 11,13:38:00,268,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,ULTG ANGKE,GIS 150KV DAAN MOGOT,PHT 150kV DURIKOSAMBI#2,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 12,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,ULTG CITRA RAYA,GI 150KV JATAKE,KAPASITOR SC#1 150 kV,OKE,KAPASITOR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 12,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 12,9:09:00, FEB, 12,15:32:00,383,ADA,ADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7B2 DIAMETER#2 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 12,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 12,8:38:00, FEB, 12,11:57:00,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,ULTG DURIKOSAMBI,GISTET 500KV DURIKOSAMBI,7B1 DIAMETER#1 500kV,OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 12,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 12,11:58:00, FEB, 12,14:59:00,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,ULTG ANGKE,GISTET 500KV MUARAKARANG,IBT#1 500/150kV (HV),TIDAK OKE,IBT 500/150kV,500/150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 14,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),"Kondisi Sistem, Tahap 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,ULTG CITRA RAYA,GIS 150KV LONTAR,BUSBAR #1B 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 14,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ULTG CITRA RAYA,GIS 150KV LONTAR,5AB4 DIAMETER#4 150kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 10,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 9,10:50:00, FEB, 9,16:31:00,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,ULTG CITRA RAYA,GIS 150KV LONTAR,GT#3,OKE,PEMBANGKIT 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 9,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 9,10:50:00, FEB, 9,16:31:00,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,ULTG CITRA RAYA,GIS 150KV LONTAR,5A4 DIAMETER#4 150kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 9,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 9,10:50:00, FEB, 9,16:31:00,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,ULTG DURIKOSAMBI,GIS 150KV KEMBANGAN,TRF#2 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, FEB, 14,8:00:00,16:00:00,480,TERLAKSANA,,,, FEB, 15,8:00:00, FEB, 15,16:00:00,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ULTG ANGKE,GIS 150KV DAAN MOGOT,BUSBAR #2 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 1,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ULTG CITRA RAYA,GI 150KV GAJAH TUNGGAL,TRF#1 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 1,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ULTG ANGKE,GIS 150KV DAAN MOGOT,BUSBAR #1 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 2,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,ULTG ANGKE,GIS 150KV DAAN MOGOT,KOPEL BUS 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 2,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,5B5 DIAMETER#5 150kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 4,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 4,12:59:00, APR, 4,15:43:00,164,ADA,ADA,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,5B6 DIAMETER#6 150kV,OKE,DIAMETER 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 4,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 4,9:30:00, APR, 4,12:57:00,207,ADA,ADA,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ULTG ANGKE,GI 150KV MUARAKARANG LAMA,UGC 150kV ANGKE #2 (5AB11),OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 7,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 7,9:47:00, APR, 7,17:00:00,433,ADA,ADA,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ULTG CITRA RAYA,GI 150KV TELUK NAGA,KOPEL BUS 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 7,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 7,9:58:00, APR, 7,14:33:00,275,ADA,ADA,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ULTG CITRA RAYA,GI 150KV TELUK NAGA,BUSBAR #1 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 7,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 7,9:58:00, APR, 7,14:33:00,275,ADA,ADA,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,ULTG DURIKOSAMBI,GIS 150KV ALAM SUTERA,PHT 150kV SUMMARECON GADING SERPONG #2,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 7,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,ULTG CITRA RAYA,GI 150KV CURUG,PHT 150kV SUMMARECON GADING SERPONG #1,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 8,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,ULTG ANGKE,GIS 150KV GROGOL BARU,TRF#1 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 9,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 9,9:32:00, APR, 9,20:06:00,634,ADA,ADA,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,ULTG ANGKE,GIS 150KV NEW SENAYAN,BUSBAR #1 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 11,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,ULTG ANGKE,GIS 150KV NEW SENAYAN,KOPEL BUS 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 11,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,ULTG DURIKOSAMBI,GI 150KV DURIKOSAMBI,BUSBAR #B 150kV,TIDAK OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 12,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 12,7:59:00, APR, 12,15:31:00,452,,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,ULTG DURIKOSAMBI,GI 150KV DURIKOSAMBI,BUS SECTION/TIE #2 150kV,OKE,BUSTIE/BUS SECTION 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 12,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 12,7:59:00, APR, 12,15:31:00,452,,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,ULTG CITRA RAYA,GI 150KV MAXIMANGANDO,TRF K#2 150/20kV,TIDAK OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 14,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 14,8:00:00, APR, 14,16:00:00,480,ADA,ADA,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ULTG DURIKOSAMBI,GIS 150KV ALAM SUTERA,PHT 150kV CILEDUG #1,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 14,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,ULTG ANGKE,GIS 150KV MUARAKARANG BARU,TRF#1 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 16,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 16,9:41:00, APR, 16,,#NUM!,ADA,ADA,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,ULTG CITRA RAYA,GI 150KV CURUG,PHT 150kV CIKUPA#2,TIDAK OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 16,8:00:00,16:00:00,480,JADWAL ULANG,UNCONTROLLABLE,UnCon. Ijin Padam P2B/APD/KIT (Sistem),Kondisi Sistem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,ULTG ANGKE,GISTET 500KV MUARAKARANG,7A2 DIAMETER#2 500kV,TIDAK OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 18,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 18,9:29:00, APR, 18,12:24:00,175,ADA,ADA,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,ULTG ANGKE,GISTET 500KV MUARAKARANG,7AB2 DIAMETER#2 500kV,TIDAK OKE,DIAMETER 500kV,500 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 18,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 18,12:25:00, APR, 18,13:57:00,92,ADA,ADA,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ULTG CITRA RAYA,GI 150KV TANGERANG BARU,BUSBAR #1 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 18,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 18,8:02:00, APR, 18,20:15:00,733,ADA,ADA,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,ULTG CITRA RAYA,GI 150KV TANGERANG BARU,KOPEL BUS 150kV,OKE,BUSBAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 18,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 18,8:02:00, APR, 18,20:15:00,733,ADA,ADA,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,ULTG CITRA RAYA,GI 150KV TANGERANG BARU,PHT 150kV ITS,OKE,PENGHANTAR 150kV,150 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 20,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 20,9:25:00, APR, 20,17:28:00,483,ADA,ADA,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,ULTG ANGKE,GIS 150KV NEW SENAYAN,TRF#1 150/20kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 21,8:00:00,16:00:00,480,TERLAKSANA,,,, APR, 21,9:07:00, APR, 21,23:15:00,848,ADA,ADA,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,ULTG DURIKOSAMBI,GI 150KV CENGKARENG BARU,TRF#1 150/22kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 21,8:00:00,16:00:00,480,TERLAKSANA,,,"Bersama Har UP2D
Tambahan pekerjaan:
Penggantian Post Isolator LA fasa RST
Pengambilan sampel minyak OLTC
Pengecekan dan perbaikan terminal jumperan netral potin tipe sisi pada MK
Perkuatan isolasi NGR
Pengujian Noncascade", APR, 21,8:41:00, APR, 21,16:30:00,469,,,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ULTG DURIKOSAMBI,GIS 150KV ALAM SUTERA,TRF#2 150/20kV,OKE,TRAFO 150/20kV,150/20 kV,Pemeliharaan Rutin 2 Tahunan,M.UPT,ULTG, APR, 23,8:00:00,16:00:00,480,TERLAKSANA,,,"Bersama Har UP2D
Tambahan pekerjaan:
Penggantian Post Isolator LA fasa RST
Pengambilan sampel minyak OLTC
Pengecekan dan perbaikan terminal jumperan netral potin tipe sisi pada MK
Perkuatan isolasi NGR
Pengujian Noncascade", APR, 23,8:44:00, APR, 23,18:15:00,571,,,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
